WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200906,S08000031,,75 - 84,,All,d,All,d,567,631.5,-10.2
20200906,S08000031,,85 and over,,All,d,All,d,340,376,-9.6
20200906,S08000031,,All ages,d,All,d,All,d,3524,4156.5,-15.2
20200906,S08000031,,All ages,d,Female,,All,d,1738,2076,-16.3
20200906,S08000031,,All ages,d,Male,,All,d,1695,2029.5,-16.5
20200906,S08000032,,Under 5,,All,d,All,d,124,172,-27.9
20200906,S08000032,,May-14,,All,d,All,d,50,51,-2
20200906,S08000032,,15 - 44,,All,d,All,d,316,351.5,-10.1
20200906,S08000032,,45 - 64,,All,d,All,d,363,418.5,-13.3
20200906,S08000032,,65 - 74,,All,d,All,d,270,265.5,1.7
20200906,S08000032,,75 - 84,,All,d,All,d,251,286.5,-12.4
20200906,S08000032,,85 and over,,All,d,All,d,125,123,1.6
20200906,S08000032,,All ages,d,All,d,All,d,1499,1668,-10.1
20200906,S08000032,,All ages,d,Female,,All,d,746,814.5,-8.4
20200906,S08000032,,All ages,d,Male,,All,d,650,799.5,-18.7
20200906,S92000003,d,Under 5,,All,d,All,d,785,1117,-29.7
20200906,S92000003,d,May-14,,All,d,All,d,550,671.5,-18.1
20200906,S92000003,d,15 - 44,,All,d,All,d,2726,3119,-12.6
20200906,S92000003,d,45 - 64,,All,d,All,d,3292,3868,-14.9
20200906,S92000003,d,65 - 74,,All,d,All,d,2262,2597,-12.9
20200906,S92000003,d,75 - 84,,All,d,All,d,2343,2600.5,-9.9
20200906,S92000003,d,85 and over,,All,d,All,d,1437,1485,-3.2
20200906,S92000003,d,All ages,d,All,d,All,d,13396,15458,-13.3
20200906,S92000003,d,All ages,d,Female,,All,d,6607,7671.5,-13.9
20200906,S92000003,d,All ages,d,Male,,All,d,6428,7553.5,-14.9
20200913,S08000015,,Under 5,,All,d,All,d,51,91.5,-44.3
20200913,S08000015,,May-14,,All,d,All,d,28,47,-40.4
20200913,S08000015,,15 - 44,,All,d,All,d,208,214.5,-3
20200913,S08000015,,45 - 64,,All,d,All,d,292,252.5,15.6
20200913,S08000015,,65 - 74,,All,d,All,d,181,208,-13
20200913,S08000015,,75 - 84,,All,d,All,d,153,175,-12.6
20200913,S08000015,,85 and over,,All,d,All,d,92,104.5,-12
20200913,S08000015,,All ages,d,All,d,All,d,1005,1093,-8.1
20200913,S08000015,,All ages,d,Female,,All,d,469,545.5,-14
20200913,S08000015,,All ages,d,Male,,All,d,520,539.5,-3.6
20200913,S08000016,,Under 5,,All,d,All,d,15,21,-28.6
20200913,S08000016,,May-14,,All,d,All,d,11,15.5,-29
20200913,S08000016,,15 - 44,,All,d,All,d,21,37.5,-44
20200913,S08000016,,45 - 64,,All,d,All,d,42,55.5,-24.3
20200913,S08000016,,65 - 74,,All,d,All,d,38,44,-13.6
20200913,S08000016,,75 - 84,,All,d,All,d,51,51,0
20200913,S08000016,,85 and over,,All,d,All,d,41,40,2.5
20200913,S08000016,,All ages,d,All,d,All,d,219,264.5,-17.2
20200913,S08000016,,All ages,d,Female,,All,d,106,139.5,-24
20200913,S08000016,,All ages,d,Male,,All,d,104,122,-14.8
20200913,S08000017,,Under 5,,All,d,All,d,23,36,-36.1
20200913,S08000017,,May-14,,All,d,All,d,17,18,-5.6
20200913,S08000017,,15 - 44,,All,d,All,d,52,70.5,-26.2
20200913,S08000017,,45 - 64,,All,d,All,d,106,81,30.9
20200913,S08000017,,65 - 74,,All,d,All,d,65,81.5,-20.2
20200913,S08000017,,75 - 84,,All,d,All,d,61,82,-25.6
20200913,S08000017,,85 and over,,All,d,All,d,65,60,8.3
20200913,S08000017,,All ages,d,All,d,All,d,389,429,-9.3
20200913,S08000017,,All ages,d,Female,,All,d,189,223,-15.2
20200913,S08000017,,All ages,d,Male,,All,d,190,199,-4.5
20200913,S08000019,,Under 5,,All,d,All,d,41,75,-45.3
20200913,S08000019,,May-14,,All,d,All,d,26,46,-43.5
20200913,S08000019,,15 - 44,,All,d,All,d,147,217,-32.3
20200913,S08000019,,45 - 64,,All,d,All,d,195,243.5,-19.9
20200913,S08000019,,65 - 74,,All,d,All,d,122,166.5,-26.7
20200913,S08000019,,75 - 84,,All,d,All,d,117,187,-37.4
20200913,S08000019,,85 and over,,All,d,All,d,77,122,-36.9
20200913,S08000019,,All ages,d,All,d,All,d,725,1057,-31.4
20200913,S08000019,,All ages,d,Female,,All,d,371,522.5,-29
20200913,S08000019,,All ages,d,Male,,All,d,351,525,-33.1
20200913,S08000020,,Under 5,,All,d,All,d,73,103.5,-29.5
20200913,S08000020,,May-14,,All,d,All,d,62,63.5,-2.4
20200913,S08000020,,15 - 44,,All,d,All,d,184,260.5,-29.4
20200913,S08000020,,45 - 64,,All,d,All,d,266,310.5,-14.3
20200913,S08000020,,65 - 74,,All,d,All,d,177,231,-23.4
20200913,S08000020,,75 - 84,,All,d,All,d,189,224.5,-15.8
20200913,S08000020,,85 and over,,All,d,All,d,136,151.5,-10.2
20200913,S08000020,,All ages,d,All,d,All,d,1087,1345,-19.2
20200913,S08000020,,All ages,d,Female,,All,d,498,695,-28.3
20200913,S08000020,,All ages,d,Male,,All,d,571,630,-9.4
20200913,S08000022,,Under 5,,All,d,All,d,54,56,-3.6
20200913,S08000022,,May-14,,All,d,All,d,37,25.5,45.1
20200913,S08000022,,15 - 44,,All,d,All,d,126,154,-18.2
20200913,S08000022,,45 - 64,,All,d,All,d,159,183.5,-13.4
20200913,S08000022,,65 - 74,,All,d,All,d,129,154,-16.2
20200913,S08000022,,75 - 84,,All,d,All,d,133,144.5,-8
20200913,S08000022,,85 and over,,All,d,All,d,79,87.5,-9.7
20200913,S08000022,,All ages,d,All,d,All,d,717,805,-10.9
20200913,S08000022,,All ages,d,Female,,All,d,325,381.5,-14.8
20200913,S08000022,,All ages,d,Male,,All,d,349,378.5,-7.8
20200913,S08000024,,Under 5,,All,d,All,d,98,125,-21.6
20200913,S08000024,,May-14,,All,d,All,d,86,104,-17.3
20200913,S08000024,,15 - 44,,All,d,All,d,451,533.5,-15.5
20200913,S08000024,,45 - 64,,All,d,All,d,595,554,7.4
20200913,S08000024,,65 - 74,,All,d,All,d,366,373.5,-2
20200913,S08000024,,75 - 84,,All,d,All,d,345,345,0
20200913,S08000024,,85 and over,,All,d,All,d,221,202.5,9.1
20200913,S08000024,,All ages,d,All,d,All,d,2162,2237.5,-3.4
20200913,S08000024,,All ages,d,Female,,All,d,1022,1118.5,-8.6
20200913,S08000024,,All ages,d,Male,,All,d,1102,1077.5,2.3
20200913,S08000025,,45 - 64,,All,d,All,d,11,8.5,29.4
20200913,S08000025,,65 - 74,,All,d,All,d,11,7.5,46.7
20200913,S08000025,,75 - 84,,All,d,All,d,9,7,28.6
20200913,S08000025,,85 and over,,All,d,All,d,5,5.5,-9.1
20200913,S08000025,,All ages,d,All,d,All,d,43,36,19.4
20200913,S08000025,,All ages,d,Female,,All,d,19,11.5,65.2
20200913,S08000025,,All ages,d,Male,,All,d,23,23.5,-2.1
20200913,S08000026,,15 - 44,,All,d,All,d,7,7,0
20200913,S08000026,,45 - 64,,All,d,All,d,15,14,7.1
20200913,S08000026,,75 - 84,,All,d,All,d,11,8,37.5
20200913,S08000026,,All ages,d,All,d,All,d,42,38.5,9.1
20200913,S08000026,,All ages,d,Female,,All,d,17,16.5,3
20200913,S08000026,,All ages,d,Male,,All,d,24,20.5,17.1
20200913,S08000028,,15 - 44,,All,d,All,d,10,13.5,-25.9
20200913,S08000028,,45 - 64,,All,d,All,d,9,18.5,-51.4
20200913,S08000028,,65 - 74,,All,d,All,d,20,19,5.3
20200913,S08000028,,75 - 84,,All,d,All,d,10,13,-23.1
20200913,S08000028,,85 and over,,All,d,All,d,8,8.5,-5.9
20200913,S08000028,,All ages,d,All,d,All,d,59,78.5,-24.8
20200913,S08000028,,All ages,d,Female,,All,d,32,36,-11.1
20200913,S08000028,,All ages,d,Male,,All,d,27,40.5,-33.3
20200913,S08000029,,Under 5,,All,d,All,d,41,68.5,-40.1
20200913,S08000029,,May-14,,All,d,All,d,32,38,-15.8
20200913,S08000029,,15 - 44,,All,d,All,d,161,197,-18.3
20200913,S08000029,,45 - 64,,All,d,All,d,210,206,1.9
20200913,S08000029,,65 - 74,,All,d,All,d,143,171,-16.4
20200913,S08000029,,75 - 84,,All,d,All,d,139,169.5,-18
20200913,S08000029,,85 and over,,All,d,All,d,96,107,-10.3
20200913,S08000029,,All ages,d,All,d,All,d,822,957,-14.1
20200913,S08000029,,All ages,d,Female,,All,d,415,476,-12.8
20200913,S08000029,,All ages,d,Male,,All,d,398,473,-15.9
20200913,S08000030,,Under 5,,All,d,All,d,69,75.5,-8.6
20200913,S08000030,,May-14,,All,d,All,d,58,60.5,-4.1
20200913,S08000030,,15 - 44,,All,d,All,d,238,258.5,-7.9
20200913,S08000030,,45 - 64,,All,d,All,d,272,285.5,-4.7
20200913,S08000030,,65 - 74,,All,d,All,d,194,207.5,-6.5
20200913,S08000030,,75 - 84,,All,d,All,d,244,212.5,14.8
20200913,S08000030,,85 and over,,All,d,All,d,135,149,-9.4
20200913,S08000030,,All ages,d,All,d,All,d,1210,1249,-3.1
20200913,S08000030,,All ages,d,Female,,All,d,598,632.5,-5.5
20200913,S08000030,,All ages,d,Male,,All,d,591,601,-1.7
20200913,S08000031,,Under 5,,All,d,All,d,217,263,-17.5
20200913,S08000031,,May-14,,All,d,All,d,154,164.5,-6.4
20200913,S08000031,,15 - 44,,All,d,All,d,817,904.5,-9.7
20200913,S08000031,,45 - 64,,All,d,All,d,932,1122.5,-17
20200913,S08000031,,65 - 74,,All,d,All,d,595,668,-10.9
20200913,S08000031,,75 - 84,,All,d,All,d,623,677,-8
20200913,S08000031,,85 and over,,All,d,All,d,340,374.5,-9.2
20200913,S08000031,,All ages,d,All,d,All,d,3678,4174,-11.9
20200913,S08000031,,All ages,d,Female,,All,d,1819,2075,-12.3
20200913,S08000031,,All ages,d,Male,,All,d,1763,2035.5,-13.4
20200913,S08000032,,Under 5,,All,d,All,d,143,165.5,-13.6
20200913,S08000032,,May-14,,All,d,All,d,45,40,12.5
20200913,S08000032,,15 - 44,,All,d,All,d,288,370,-22.2
20200913,S08000032,,45 - 64,,All,d,All,d,443,410,8
20200913,S08000032,,65 - 74,,All,d,All,d,271,293,-7.5
20200913,S08000032,,75 - 84,,All,d,All,d,267,286,-6.6
20200913,S08000032,,85 and over,,All,d,All,d,134,137,-2.2
20200913,S08000032,,All ages,d,All,d,All,d,1591,1701.5,-6.5
20200913,S08000032,,All ages,d,Female,,All,d,753,839.5,-10.3
20200913,S08000032,,All ages,d,Male,,All,d,731,797,-8.3
20200913,S92000003,d,Under 5,,All,d,All,d,827,1086.5,-23.9
20200913,S92000003,d,May-14,,All,d,All,d,560,627,-10.7
20200913,S92000003,d,15 - 44,,All,d,All,d,2714,3244,-16.3
20200913,S92000003,d,45 - 64,,All,d,All,d,3547,3745.5,-5.3
20200913,S92000003,d,65 - 74,,All,d,All,d,2316,2627,-11.8
20200913,S92000003,d,75 - 84,,All,d,All,d,2352,2582,-8.9
20200913,S92000003,d,85 and over,,All,d,All,d,1433,1553.5,-7.8
20200913,S92000003,d,All ages,d,All,d,All,d,13749,15465.5,-11.1
20200913,S92000003,d,All ages,d,Female,,All,d,6633,7712.5,-14
20200913,S92000003,d,All ages,d,Male,,All,d,6744,7462.5,-9.6
20200920,S08000015,,Under 5,,All,d,All,d,46,96.5,-52.3
20200920,S08000015,,May-14,,All,d,All,d,32,38,-15.8
20200920,S08000015,,15 - 44,,All,d,All,d,156,214.5,-27.3
20200920,S08000015,,45 - 64,,All,d,All,d,238,282,-15.6
20200920,S08000015,,65 - 74,,All,d,All,d,188,175.5,7.1
20200920,S08000015,,75 - 84,,All,d,All,d,198,186.5,6.2
20200920,S08000015,,85 and over,,All,d,All,d,99,99.5,-0.5
20200920,S08000015,,All ages,d,All,d,All,d,957,1092.5,-12.4
20200920,S08000015,,All ages,d,Female,,All,d,423,535,-20.9
20200920,S08000015,,All ages,d,Male,,All,d,516,540,-4.4
20200920,S08000016,,Under 5,,All,d,All,d,14,25.5,-45.1
20200920,S08000016,,May-14,,All,d,All,d,13,11,18.2
20200920,S08000016,,15 - 44,,All,d,All,d,31,38.5,-19.5
20200920,S08000016,,45 - 64,,All,d,All,d,42,56,-25
20200920,S08000016,,65 - 74,,All,d,All,d,32,58,-44.8
20200920,S08000016,,75 - 84,,All,d,All,d,54,61,-11.5
20200920,S08000016,,85 and over,,All,d,All,d,29,51.5,-43.7
20200920,S08000016,,All ages,d,All,d,All,d,215,301.5,-28.7
20200920,S08000016,,All ages,d,Female,,All,d,102,143.5,-28.9
20200920,S08000016,,All ages,d,Male,,All,d,105,151,-30.5
20200920,S08000017,,Under 5,,All,d,All,d,19,31,-38.7
20200920,S08000017,,May-14,,All,d,All,d,17,18,-5.6
20200920,S08000017,,15 - 44,,All,d,All,d,67,72.5,-7.6
20200920,S08000017,,45 - 64,,All,d,All,d,79,85,-7.1
20200920,S08000017,,65 - 74,,All,d,All,d,78,75,4
20200920,S08000017,,75 - 84,,All,d,All,d,84,94.5,-11.1
20200920,S08000017,,85 and over,,All,d,All,d,45,57.5,-21.7
20200920,S08000017,,All ages,d,All,d,All,d,389,433.5,-10.3
20200920,S08000017,,All ages,d,Female,,All,d,205,221,-7.2
20200920,S08000017,,All ages,d,Male,,All,d,175,209,-16.3
20200920,S08000019,,Under 5,,All,d,All,d,29,97.5,-70.3
20200920,S08000019,,May-14,,All,d,All,d,32,44.5,-28.1
20200920,S08000019,,15 - 44,,All,d,All,d,138,196,-29.6
20200920,S08000019,,45 - 64,,All,d,All,d,199,228.5,-12.9
20200920,S08000019,,65 - 74,,All,d,All,d,111,192,-42.2
20200920,S08000019,,75 - 84,,All,d,All,d,144,205.5,-29.9
20200920,S08000019,,85 and over,,All,d,All,d,78,134,-41.8
20200920,S08000019,,All ages,d,All,d,All,d,731,1098,-33.4
20200920,S08000019,,All ages,d,Female,,All,d,342,527,-35.1
20200920,S08000019,,All ages,d,Male,,All,d,381,564,-32.4
20200920,S08000020,,Under 5,,All,d,All,d,74,88,-15.9
20200920,S08000020,,May-14,,All,d,All,d,80,68,17.6
20200920,S08000020,,15 - 44,,All,d,All,d,213,260.5,-18.2
20200920,S08000020,,45 - 64,,All,d,All,d,277,322,-14
20200920,S08000020,,65 - 74,,All,d,All,d,214,234,-8.5
20200920,S08000020,,75 - 84,,All,d,All,d,220,237,-7.2
20200920,S08000020,,85 and over,,All,d,All,d,144,165,-12.7
20200920,S08000020,,All ages,d,All,d,All,d,1222,1374.5,-11.1
20200920,S08000020,,All ages,d,Female,,All,d,582,672.5,-13.5
20200920,S08000020,,All ages,d,Male,,All,d,623,682.5,-8.7
20200920,S08000022,,Under 5,,All,d,All,d,36,51,-29.4
20200920,S08000022,,May-14,,All,d,All,d,18,30.5,-41
20200920,S08000022,,15 - 44,,All,d,All,d,117,165,-29.1
20200920,S08000022,,45 - 64,,All,d,All,d,175,208,-15.9
20200920,S08000022,,65 - 74,,All,d,All,d,126,151.5,-16.8
20200920,S08000022,,75 - 84,,All,d,All,d,118,147,-19.7
20200920,S08000022,,85 and over,,All,d,All,d,80,82.5,-3
20200920,S08000022,,All ages,d,All,d,All,d,670,835.5,-19.8
20200920,S08000022,,All ages,d,Female,,All,d,335,410,-18.3
20200920,S08000022,,All ages,d,Male,,All,d,308,389,-20.8
20200920,S08000024,,Under 5,,All,d,All,d,87,141,-38.3
20200920,S08000024,,May-14,,All,d,All,d,85,94.5,-10.1
20200920,S08000024,,15 - 44,,All,d,All,d,486,483.5,0.5
20200920,S08000024,,45 - 64,,All,d,All,d,524,558.5,-6.2
20200920,S08000024,,65 - 74,,All,d,All,d,361,357.5,1
20200920,S08000024,,75 - 84,,All,d,All,d,312,351,-11.1
20200920,S08000024,,85 and over,,All,d,All,d,232,208.5,11.3
20200920,S08000024,,All ages,d,All,d,All,d,2087,2194.5,-4.9
20200920,S08000024,,All ages,d,Female,,All,d,1040,1082.5,-3.9
20200920,S08000024,,All ages,d,Male,,All,d,1002,1064,-5.8
20200920,S08000025,,45 - 64,,All,d,All,d,12,6,100
20200920,S08000025,,65 - 74,,All,d,All,d,10,5.5,81.8
20200920,S08000025,,75 - 84,,All,d,All,d,8,9,-11.1
20200920,S08000025,,85 and over,,All,d,All,d,7,5.5,27.3
20200920,S08000025,,All ages,d,All,d,All,d,40,35.5,12.7
20200920,S08000025,,All ages,d,Female,,All,d,18,20,-10
20200920,S08000025,,All ages,d,Male,,All,d,19,14,35.7
20200920,S08000026,,15 - 44,,All,d,All,d,8,13.5,-40.7
20200920,S08000026,,45 - 64,,All,d,All,d,10,15.5,-35.5
20200920,S08000026,,65 - 74,,All,d,All,d,14,6.5,115.4
20200920,S08000026,,All ages,d,All,d,All,d,40,54,-25.9
20200920,S08000026,,All ages,d,Female,,All,d,22,23.5,-6.4
20200920,S08000026,,All ages,d,Male,,All,d,17,27.5,-38.2
20200920,S08000028,,15 - 44,,All,d,All,d,8,10.5,-23.8
20200920,S08000028,,45 - 64,,All,d,All,d,6,15.5,-61.3
20200920,S08000028,,65 - 74,,All,d,All,d,11,16.5,-33.3
20200920,S08000028,,75 - 84,,All,d,All,d,17,13.5,25.9
20200920,S08000028,,85 and over,,All,d,All,d,5,7,-28.6
20200920,S08000028,,All ages,d,All,d,All,d,48,65,-26.2
20200920,S08000028,,All ages,d,Female,,All,d,28,35.5,-21.1
20200920,S08000028,,All ages,d,Male,,All,d,20,29,-31
20200920,S08000029,,Under 5,,All,d,All,d,37,75,-50.7
20200920,S08000029,,May-14,,All,d,All,d,31,41,-24.4
20200920,S08000029,,15 - 44,,All,d,All,d,159,160.5,-0.9
20200920,S08000029,,45 - 64,,All,d,All,d,182,220.5,-17.5
20200920,S08000029,,65 - 74,,All,d,All,d,127,167.5,-24.2
20200920,S08000029,,75 - 84,,All,d,All,d,126,163.5,-22.9
20200920,S08000029,,85 and over,,All,d,All,d,72,120,-40
20200920,S08000029,,All ages,d,All,d,All,d,734,948,-22.6
20200920,S08000029,,All ages,d,Female,,All,d,370,488.5,-24.3
20200920,S08000029,,All ages,d,Male,,All,d,357,446.5,-20
20200920,S08000030,,Under 5,,All,d,All,d,62,81.5,-23.9
20200920,S08000030,,May-14,,All,d,All,d,46,60.5,-24
20200920,S08000030,,15 - 44,,All,d,All,d,205,249.5,-17.8
20200920,S08000030,,45 - 64,,All,d,All,d,284,307,-7.5
20200920,S08000030,,65 - 74,,All,d,All,d,185,215,-14
20200920,S08000030,,75 - 84,,All,d,All,d,202,226.5,-10.8
20200920,S08000030,,85 and over,,All,d,All,d,143,162.5,-12
20200920,S08000030,,All ages,d,All,d,All,d,1127,1302.5,-13.5
20200920,S08000030,,All ages,d,Female,,All,d,565,649,-12.9
20200920,S08000030,,All ages,d,Male,,All,d,541,645,-16.1
20200920,S08000031,,Under 5,,All,d,All,d,233,277.5,-16
20200920,S08000031,,May-14,,All,d,All,d,158,174.5,-9.5
20200920,S08000031,,15 - 44,,All,d,All,d,843,871.5,-3.3
20200920,S08000031,,45 - 64,,All,d,All,d,998,1119.5,-10.9
20200920,S08000031,,65 - 74,,All,d,All,d,590,679.5,-13.2
20200920,S08000031,,75 - 84,,All,d,All,d,551,658,-16.3
20200920,S08000031,,85 and over,,All,d,All,d,348,401,-13.2
20200920,S08000031,,All ages,d,All,d,All,d,3721,4181.5,-11
20200920,S08000031,,All ages,d,Female,,All,d,1766,2037,-13.3
20200920,S08000031,,All ages,d,Male,,All,d,1858,2099,-11.5
20200920,S08000032,,Under 5,,All,d,All,d,114,194,-41.2
20200920,S08000032,,May-14,,All,d,All,d,30,61,-50.8
20200920,S08000032,,15 - 44,,All,d,All,d,258,336,-23.2
20200920,S08000032,,45 - 64,,All,d,All,d,385,454.5,-15.3
20200920,S08000032,,65 - 74,,All,d,All,d,261,303.5,-14
20200920,S08000032,,75 - 84,,All,d,All,d,243,264,-8
20200920,S08000032,,85 and over,,All,d,All,d,167,139,20.1
20200920,S08000032,,All ages,d,All,d,All,d,1458,1752,-16.8
20200920,S08000032,,All ages,d,Female,,All,d,683,843.5,-19
20200920,S08000032,,All ages,d,Male,,All,d,687,827.5,-17
20200920,S92000003,d,Under 5,,All,d,All,d,753,1163.5,-35.3
20200920,S92000003,d,May-14,,All,d,All,d,542,644,-15.8
20200920,S92000003,d,15 - 44,,All,d,All,d,2692,3080,-12.6
20200920,S92000003,d,45 - 64,,All,d,All,d,3411,3878.5,-12.1
20200920,S92000003,d,65 - 74,,All,d,All,d,2308,2637.5,-12.5
20200920,S92000003,d,75 - 84,,All,d,All,d,2281,2626.5,-13.2
20200920,S92000003,d,85 and over,,All,d,All,d,1452,1638.5,-11.4
20200920,S92000003,d,All ages,d,All,d,All,d,13439,15668.5,-14.2
20200920,S92000003,d,All ages,d,Female,,All,d,6481,7688.5,-15.7
20200920,S92000003,d,All ages,d,Male,,All,d,6609,7688,-14
20200927,S08000015,,Under 5,,All,d,All,d,48,91.5,-47.5
20200927,S08000015,,May-14,,All,d,All,d,26,40,-35
20200927,S08000015,,15 - 44,,All,d,All,d,160,198,-19.2
20200927,S08000015,,45 - 64,,All,d,All,d,239,270,-11.5
20200927,S08000015,,65 - 74,,All,d,All,d,169,175,-3.4
20200927,S08000015,,75 - 84,,All,d,All,d,168,192.5,-12.7
20200927,S08000015,,85 and over,,All,d,All,d,75,98.5,-23.9
20200927,S08000015,,All ages,d,All,d,All,d,885,1065.5,-16.9
20200927,S08000015,,All ages,d,Female,,All,d,415,523,-20.7
20200927,S08000015,,All ages,d,Male,,All,d,439,530,-17.2
20200927,S08000016,,Under 5,,All,d,All,d,9,25,-64
20200927,S08000016,,May-14,,All,d,All,d,11,16.5,-33.3
20200927,S08000016,,15 - 44,,All,d,All,d,26,34,-23.5
20200927,S08000016,,45 - 64,,All,d,All,d,34,55,-38.2
20200927,S08000016,,65 - 74,,All,d,All,d,51,38,34.2
20200927,S08000016,,75 - 84,,All,d,All,d,47,58,-19
20200927,S08000016,,85 and over,,All,d,All,d,50,47,6.4
20200927,S08000016,,All ages,d,All,d,All,d,228,273.5,-16.6
20200927,S08000016,,All ages,d,Female,,All,d,112,125.5,-10.8
20200927,S08000016,,All ages,d,Male,,All,d,112,141,-20.6
20200927,S08000017,,Under 5,,All,d,All,d,18,34,-47.1
20200927,S08000017,,May-14,,All,d,All,d,17,19,-10.5
20200927,S08000017,,15 - 44,,All,d,All,d,57,70,-18.6
20200927,S08000017,,45 - 64,,All,d,All,d,62,94.5,-34.4
20200927,S08000017,,65 - 74,,All,d,All,d,94,71,32.4
20200927,S08000017,,75 - 84,,All,d,All,d,76,82,-7.3
20200927,S08000017,,85 and over,,All,d,All,d,50,61,-18
20200927,S08000017,,All ages,d,All,d,All,d,374,431.5,-13.3
20200927,S08000017,,All ages,d,Female,,All,d,194,228.5,-15.1
20200927,S08000017,,All ages,d,Male,,All,d,161,196.5,-18.1
20200927,S08000019,,Under 5,,All,d,All,d,47,64,-26.6
20200927,S08000019,,May-14,,All,d,All,d,33,53,-37.7
20200927,S08000019,,15 - 44,,All,d,All,d,120,208.5,-42.4
20200927,S08000019,,45 - 64,,All,d,All,d,159,239.5,-33.6
20200927,S08000019,,65 - 74,,All,d,All,d,134,178.5,-24.9
20200927,S08000019,,75 - 84,,All,d,All,d,142,183.5,-22.6
20200927,S08000019,,85 and over,,All,d,All,d,76,115.5,-34.2
20200927,S08000019,,All ages,d,All,d,All,d,711,1042.5,-31.8
20200927,S08000019,,All ages,d,Female,,All,d,365,500.5,-27.1
20200927,S08000019,,All ages,d,Male,,All,d,337,529.5,-36.4
20200927,S08000020,,Under 5,,All,d,All,d,71,90.5,-21.5
20200927,S08000020,,May-14,,All,d,All,d,61,57,7
20200927,S08000020,,15 - 44,,All,d,All,d,196,265.5,-26.2
20200927,S08000020,,45 - 64,,All,d,All,d,243,308,-21.1
20200927,S08000020,,65 - 74,,All,d,All,d,219,221.5,-1.1
20200927,S08000020,,75 - 84,,All,d,All,d,194,243.5,-20.3
20200927,S08000020,,85 and over,,All,d,All,d,119,160,-25.6
20200927,S08000020,,All ages,d,All,d,All,d,1103,1346,-18.1
20200927,S08000020,,All ages,d,Female,,All,d,543,679.5,-20.1
20200927,S08000020,,All ages,d,Male,,All,d,549,647.5,-15.2
20200927,S08000022,,Under 5,,All,d,All,d,42,43,-2.3
20200927,S08000022,,May-14,,All,d,All,d,30,29,3.4
20200927,S08000022,,15 - 44,,All,d,All,d,100,149.5,-33.1
20200927,S08000022,,45 - 64,,All,d,All,d,175,204.5,-14.4
20200927,S08000022,,65 - 74,,All,d,All,d,123,159.5,-22.9
20200927,S08000022,,75 - 84,,All,d,All,d,124,154,-19.5
20200927,S08000022,,85 and over,,All,d,All,d,82,93,-11.8
20200927,S08000022,,All ages,d,All,d,All,d,676,832.5,-18.8
20200927,S08000022,,All ages,d,Female,,All,d,339,403.5,-16
20200927,S08000022,,All ages,d,Male,,All,d,307,398.5,-23
20200927,S08000024,,Under 5,,All,d,All,d,87,154,-43.5
20200927,S08000024,,May-14,,All,d,All,d,61,107,-43
20200927,S08000024,,15 - 44,,All,d,All,d,444,492.5,-9.8
20200927,S08000024,,45 - 64,,All,d,All,d,529,606.5,-12.8
20200927,S08000024,,65 - 74,,All,d,All,d,324,386,-16.1
20200927,S08000024,,75 - 84,,All,d,All,d,326,362.5,-10.1
20200927,S08000024,,85 and over,,All,d,All,d,216,210,2.9
20200927,S08000024,,All ages,d,All,d,All,d,1987,2318.5,-14.3
20200927,S08000024,,All ages,d,Female,,All,d,1011,1135.5,-11
20200927,S08000024,,All ages,d,Male,,All,d,920,1152,-20.1
20200927,S08000025,,15 - 44,,All,d,All,d,9,7,28.6
20200927,S08000025,,45 - 64,,All,d,All,d,7,13,-46.2
20200927,S08000025,,65 - 74,,All,d,All,d,6,11,-45.5
20200927,S08000025,,75 - 84,,All,d,All,d,11,9,22.2
20200927,S08000025,,All ages,d,All,d,All,d,37,47,-21.3
20200927,S08000025,,All ages,d,Female,,All,d,18,27,-33.3
